date,Maturity Date,dirty_price,T,ytm
2026-01-15,2026-09-01,99.5856906077348,0.6273972602739726,0.02269511348319161
2026-01-15,2027-03-01,99.19961325966851,1.1232876712328768,0.02403191746705141
2026-01-15,2027-09-01,101.38314917127072,1.6273972602739726,0.025229175986258182
2026-01-15,2028-03-01,103.15491712707183,2.126027397260274,0.026008701678669886
2026-01-15,2028-09-01,102.70099447513813,2.6301369863013697,0.02655747760581515
2026-01-15,2029-03-01,105.29276243093923,3.126027397260274,0.027238315598874793
2026-01-15,2029-09-01,103.74491712707183,3.6301369863013697,0.027852921080268028
2026-01-15,2030-03-01,100.69614917127072,4.126027397260274,0.028353826443874183
2026-01-15,2030-09-01,100.39814917127072,4.63013698630137,0.02893635820159616
2026-01-15,2031-03-01,100.07614917127073,5.126027397260274,0.02951068980121778
2026-01-16,2026-09-01,99.59845303867404,0.6246575342465753,0.02258730774253922
2026-01-16,2027-03-01,99.19306629834254,1.1205479452054794,0.024151637904175755
2026-01-16,2027-09-01,101.4107458563536,1.6246575342465754,0.025099129342916908
2026-01-16,2028-03-01,103.15458563535911,2.1232876712328768,0.026045457861119038
2026-01-16,2028-09-01,102.6999723756906,2.627397260273973,0.02659066469662435
2026-01-16,2029-03-01,105.29381215469613,3.1232876712328768,0.027260517053507537
2026-01-16,2029-09-01,103.74458563535912,3.627397260273973,0.0278764876995478
2026-01-16,2030-03-01,100.6537458563536,4.123287671232877,0.02848387772589926
2026-01-16,2030-09-01,100.3557458563536,4.627397260273972,0.029053740245479846
2026-01-16,2031-03-01,100.0087458563536,5.123287671232877,0.029671343234062023
2026-01-19,2026-09-01,99.60174033149171,0.6164383561643836,0.02283705808082673
2026-01-19,2027-03-01,99.21342541436465,1.1123287671232878,0.02414438094999515
2026-01-19,2027-09-01,101.39353591160221,1.6164383561643836,0.025339884615932985
2026-01-19,2028-03-01,103.153591160221,2.115068493150685,0.026156325779756774
2026-01-19,2028-09-01,102.70690607734807,2.6191780821917807,0.026651239393481938
2026-01-19,2029-03-01,105.28696132596684,3.115068493150685,0.0273603358289218
2026-01-19,2029-09-01,103.673591160221,3.6191780821917807,0.02814933719417
2026-01-19,2030-03-01,100.64653591160221,4.115068493150685,0.028563413205918625
2026-01-19,2030-09-01,100.34353591160222,4.619178082191781,0.029137935071754634
2026-01-19,2031-03-01,100.01153591160221,5.115068493150685,0.02971706112067217
